headbreadth,headcircumference,headlength,tragiontopofhead,n_hairs,measurement_error
152,566,198,121,100000.82363140098,0.1
158,598,209,134,100002.88171762222,0.1
155,568,197,132,100007.86182474231,0.1
161,560,186,123,100001.1289115336,0.1
152,586,204,134,99991.0905346188,0.1
159,595,209,123,100008.83382433526,0.1
157,580,200,119,99992.1223490998,0.1
153,551,186,129,100005.34903052844,0.1
155,563,193,124,100018.01616714598,0.1
151,565,199,126,100001.22837124918,0.1
158,570,194,128,99983.17328869693,0.1
158,605,212,131,100006.06601643722,0.1
175,615,209,133,100003.81722533167,0.1
160,570,192,133,99989.2733489508,0.1
157,582,204,130,100006.13456309355,0.1
160,572,192,130,100000.44225337364,0.1
156,569,193,131,99989.09048870575,0.1
168,595,200,122,100001.60346789625,0.1
152,570,193,130,99998.17995406364,0.1
150,569,200,123,99981.48614931034,0.1
156,570,199,132,100002.09875833392,0.1
159,590,204,133,99983.93264120472,0.1
153,567,195,134,100004.573047671,0.1
154,557,190,124,99985.51518301158,0.1
151,557,193,127,100004.56751732982,0.1
155,575,200,126,100000.99618046769,0.1
160,580,200,125,99984.87660088926,0.1
165,585,201,133,100004.43989232244,0.1
152,567,200,137,100010.28667566036,0.1
150,570,197,134,99984.13377279614,0.1
149,547,193,127,99990.35379661203,0.1
148,543,188,127,99988.36371487648,0.1
151,565,195,129,99995.98560480692,0.1
166,585,198,130,100013.56019770936,0.1
152,592,210,134,99999.03841769684,0.1
146,556,196,120,100012.95251013582,0.1
157,568,200,136,99997.03384465206,0.1
146,552,193,129,100011.68288087564,0.1
155,581,203,133,99992.839374625,0.1
155,552,188,121,99994.98617981344,0.1
154,567,194,131,99982.46586531536,0.1
158,561,186,131,100007.00128912387,0.1
151,542,191,126,99997.29964214556,0.1
165,600,206,133,99994.20809898712,0.1
156,575,200,129,99988.59511999055,0.1
143,534,182,132,100005.01016282718,0.1
159,600,208,137,100002.25767203126,0.1
147,553,195,124,99989.10912853607,0.1
157,580,202,130,100012.80058096503,0.1
155,574,203,126,99999.01181163864,0.1
164,615,213,140,99997.29851032436,0.1
142,538,193,121,100017.45068442392,0.1
140,540,191,124,99998.1944202274,0.1
162,580,200,134,99997.97622224862,0.1
158,584,206,125,99996.074435072,0.1
150,562,200,125,100021.46402181016,0.1
151,567,198,128,100021.36405485438,0.1
154,575,205,127,100009.74229631628,0.1
164,582,199,130,99998.10210032693,0.1
168,572,190,137,99993.37152154562,0.1
141,555,197,130,100004.1396653549,0.1
148,568,195,132,100000.31924826026,0.1
146,568,202,125,99984.06340678578,0.1
156,573,200,131,100011.43814459111,0.1
150,567,201,129,99994.90463213388,0.1
144,530,185,123,100006.4879469332,0.1
153,567,194,132,99998.81370993212,0.1
159,576,194,134,99999.27179076578,0.1
144,560,198,130,99986.56570528378,0.1
165,608,211,128,99991.19954527996,0.1
160,587,202,135,99993.46337559073,0.1
154,572,200,132,99999.77987195796,0.1
158,567,198,134,100003.3829981482,0.1
149,555,193,132,99997.11244936084,0.1
160,603,209,143,99992.37912887146,0.1
155,588,207,125,100010.53166157844,0.1
151,588,213,138,99999.90814947747,0.1
153,600,214,133,100004.75760379535,0.1
146,563,199,131,100003.739433728,0.1
155,581,200,131,99991.20736441563,0.1
152,566,201,136,99993.61152263371,0.1
156,577,198,129,100008.55586819178,0.1
158,578,202,133,100019.55753598524,0.1
157,575,196,128,100004.7329157348,0.1
145,548,193,115,99993.24917336166,0.1
158,559,188,131,100012.28505264263,0.1
159,576,197,130,99983.5797967216,0.1
155,574,199,123,99991.59667940764,0.1
148,550,195,131,100012.7104823406,0.1
152,579,205,138,99995.73692429689,0.1
156,585,205,139,100015.13822407078,0.1
153,558,190,130,99982.8330542884,0.1
160,586,198,123,99993.4291663991,0.1
162,581,200,138,100003.34034407286,0.1
157,577,198,131,100001.9305896724,0.1
154,581,203,125,100002.78079786988,0.1
160,591,207,136,99999.67509457572,0.1
154,567,200,134,99993.73365028524,0.1
155,572,200,125,100009.94197744172,0.1
153,555,193,125,99993.361426069,0.1
153,550,188,128,99987.43974181567,0.1
148,582,205,127,99998.893544285,0.1
141,534,186,122,99974.284085281,0.1
155,574,195,122,100008.30995272618,0.1
155,575,203,124,100004.91127287388,0.1
159,574,197,129,99999.26646575822,0.1
163,570,198,142,99993.1078591482,0.1
151,548,191,124,99981.91694784512,0.1
156,582,199,137,99982.75566332522,0.1
154,560,192,123,100006.79675727246,0.1
143,560,199,124,100000.98407442847,0.1
159,570,195,123,100003.78364453511,0.1
166,625,218,146,99998.57004676622,0.1
153,580,206,132,100003.03802504922,0.1
153,569,196,132,99984.0510371292,0.1
153,543,189,114,100006.43661703337,0.1
158,585,201,130,100003.60877866534,0.1
150,565,201,128,100008.91323813832,0.1
142,553,195,128,100001.1243735582,0.1
150,560,191,126,99989.85095668658,0.1
149,556,199,129,100004.74303965356,0.1
157,581,203,126,99988.20175111512,0.1
160,569,194,133,100009.89957068895,0.1
162,591,197,133,100003.17621900314,0.1
154,578,200,120,99993.39503822308,0.1
148,560,197,126,100003.7211054476,0.1
166,588,201,130,100015.92668333196,0.1
146,571,202,127,99990.15051092514,0.1
148,535,188,117,100016.9639385386,0.1
154,610,220,140,100000.9782983054,0.1
153,583,205,144,100011.05335285154,0.1
154,585,205,126,100002.92173652817,0.1
151,555,198,127,100004.8125579224,0.1
150,560,199,125,100017.98162549111,0.1
160,580,203,127,100001.87479910802,0.1
153,575,204,126,99998.5116359191,0.1
156,582,201,135,100001.8842557686,0.1
152,588,210,133,100010.95687518502,0.1
141,559,199,127,99997.85970466844,0.1
150,575,200,125,99990.77222363291,0.1
146,547,192,125,99997.7467867964,0.1
143,557,197,130,100005.74357645704,0.1
154,574,202,129,99999.86356407992,0.1
153,574,197,126,100004.14233865868,0.1
150,565,194,133,99992.47285030955,0.1
146,565,202,142,100013.60376795154,0.1
162,612,215,142,100003.86374907056,0.1
150,536,192,125,100003.88515481308,0.1
159,590,204,134,100000.30521965824,0.1
158,585,207,130,100006.1371850654,0.1
159,580,201,131,99999.17747104717,0.1
150,592,207,139,99998.5578037311,0.1
152,575,200,126,100007.9237768581,0.1
162,595,200,130,99996.97728164488,0.1
150,568,199,128,99999.43658905612,0.1
161,575,195,124,99986.1394024512,0.1
157,585,205,128,99997.6249961753,0.1
166,585,195,128,99987.55860189036,0.1
160,573,190,135,99990.61396443196,0.1
153,560,193,131,99993.30359394748,0.1
158,571,196,119,100019.05035587824,0.1
162,592,202,133,100011.10404229908,0.1
154,557,191,121,100003.24049385908,0.1
160,565,190,126,100003.05028783856,0.1
154,587,207,144,100011.86397762648,0.1
154,592,201,122,99979.2433607053,0.1
152,569,196,133,99987.60651963128,0.1
155,577,198,135,99999.41147255096,0.1
152,600,213,132,99992.26183998377,0.1
156,568,194,132,99987.01816774184,0.1
151,567,199,135,99995.78287657966,0.1
150,560,197,134,100006.22981126132,0.1
154,563,195,130,100009.51773213725,0.1
153,573,199,125,99999.30157352178,0.1
158,550,180,129,100002.900292583,0.1
151,568,198,134,100006.1455369462,0.1
149,550,196,129,99974.13090033951,0.1
151,567,198,127,100006.4046439325,0.1
163,580,195,124,99979.23308717876,0.1
152,563,198,128,100003.20535590465,0.1
165,570,190,122,100005.41948175828,0.1
159,592,203,130,100005.97945640674,0.1
149,545,186,124,99994.15331612146,0.1
154,576,200,127,100005.92992910344,0.1
155,583,208,136,100005.85492746136,0.1
150,557,193,127,100009.63700696852,0.1
156,573,196,139,99984.3696296514,0.1
155,600,214,135,99991.68851811253,0.1
152,572,205,127,100003.33293068556,0.1
150,558,192,135,99997.83187304508,0.1
151,565,200,126,100006.88390783955,0.1
161,602,209,140,100004.7135596722,0.1
161,590,207,146,100002.07295206426,0.1
149,572,207,134,100004.45453047134,0.1
155,589,207,132,100001.77654163436,0.1
158,573,195,132,99991.23749157896,0.1
157,560,193,126,100005.30069685057,0.1
165,585,200,130,99993.61399326354,0.1
140,548,196,122,100015.50481975688,0.1
158,565,185,129,100010.66142559896,0.1
151,576,205,129,99993.10781031684,0.1
160,581,200,138,100001.5707628304,0.1
149,570,203,135,99985.72677015873,0.1
155,550,189,114,100000.93412677708,0.1
158,546,178,131,100015.54828526588,0.1
148,545,187,130,100001.86818130485,0.1
157,580,205,134,100009.42816425036,0.1
146,555,195,130,100012.24442640196,0.1
159,578,201,130,100001.37031263633,0.1
144,557,199,132,100011.17245918702,0.1
157,595,214,140,99997.8891135757,0.1
153,563,198,134,100002.2425926118,0.1
149,555,193,132,99984.81206343757,0.1
156,577,205,130,99992.63876210644,0.1
151,567,202,131,99996.42259173156,0.1
153,564,195,122,100005.48157899515,0.1
155,560,195,130,99988.84716390168,0.1
160,550,190,137,100001.56172589288,0.1
148,555,190,122,99984.00360905808,0.1
148,562,193,122,99996.01181970652,0.1
150,552,192,132,99993.00057108098,0.1
150,558,195,120,100015.90844343728,0.1
147,561,200,137,99992.3431910554,0.1
159,565,189,125,99998.41292078352,0.1
150,585,204,138,100008.91212823612,0.1
152,553,191,135,99992.79052547802,0.1
158,570,195,122,100004.27122805384,0.1
152,573,205,133,99998.80190962792,0.1
153,570,198,135,99990.7777340537,0.1
150,563,199,127,99992.26779491812,0.1
143,549,196,130,100007.50522478684,0.1
160,578,196,127,99993.96444832603,0.1
160,590,206,134,100007.535724655,0.1
155,560,191,125,100000.26708925236,0.1
144,548,195,125,99991.44946393462,0.1
153,569,195,131,99999.25051479724,0.1
159,596,206,129,100021.14536800228,0.1
152,574,201,132,100000.6334523252,0.1
153,572,199,127,99992.12453455104,0.1
148,560,196,135,100003.2777988551,0.1
163,588,196,128,99996.11755438568,0.1
154,567,199,124,99986.04871123722,0.1
155,587,210,133,100003.70054785754,0.1
156,562,190,132,99990.02564447864,0.1
159,580,202,137,100012.36734611732,0.1
158,573,190,134,100011.16299142705,0.1
157,593,208,132,100006.75240403124,0.1
157,569,197,136,100000.22451964224,0.1
171,633,222,140,99991.28962530472,0.1
153,578,200,136,100002.8743356761,0.1
155,573,197,131,99992.37815172038,0.1
150,565,199,132,100010.7072559214,0.1
156,571,198,113,99986.23348430634,0.1
150,557,195,129,100014.51719773104,0.1
145,575,203,128,99998.91990131306,0.1
157,559,187,136,99993.07825095172,0.1
158,609,214,131,99988.53424744624,0.1
154,585,208,131,100005.67930596574,0.1
156,594,208,139,100004.23871352091,0.1
148,564,198,134,100007.39115434968,0.1
151,565,196,125,99998.92007365605,0.1
151,565,199,144,99994.15717993554,0.1
153,567,198,130,100001.03164653896,0.1
153,585,204,133,99987.83175066888,0.1
155,580,200,123,99998.31096857732,0.1
155,579,203,133,99991.6088410174,0.1
155,580,206,130,100012.79856596683,0.1
148,567,203,132,100004.64322117234,0.1
153,558,190,129,99995.95231404774,0.1
149,558,191,123,99994.81546856908,0.1
162,584,204,130,100010.53783306462,0.1
152,563,198,131,99993.64856813283,0.1
150,558,191,120,99998.60688891548,0.1
153,555,190,116,100005.64171902092,0.1
158,551,184,127,99992.32090930783,0.1
170,595,199,135,100012.63359054184,0.1
150,553,194,135,100002.5846788038,0.1
151,554,193,130,100015.80017596074,0.1
162,580,196,129,100000.0678398748,0.1
148,557,196,134,100027.87361447953,0.1
154,578,203,121,100004.06132597098,0.1
155,578,201,135,100001.87248063796,0.1
150,565,196,130,99986.69970430096,0.1
151,563,196,122,100002.60543473646,0.1
160,584,198,131,99986.14460885242,0.1
158,597,204,135,99997.11579383898,0.1
155,577,199,130,99996.70640034344,0.1
154,581,206,133,100008.93680486915,0.1
160,580,206,131,99996.9092712729,0.1
160,562,189,139,99997.19904513664,0.1
150,563,195,133,99992.13164087276,0.1
167,584,197,128,99996.33062308496,0.1
163,596,204,137,99994.41227261756,0.1
160,557,194,129,100018.13974594718,0.1
150,562,194,129,99991.42785270848,0.1
157,578,200,133,99988.49579903876,0.1
155,563,190,132,99993.76421741152,0.1
150,580,204,122,100010.88110528416,0.1
148,565,203,132,99980.60236189766,0.1
156,585,206,120,100013.92366519342,0.1
158,563,194,128,99990.69686401892,0.1
152,573,201,120,99990.06018879078,0.1
146,547,195,131,99986.7029217822,0.1
146,558,196,130,100004.47175270764,0.1
148,581,209,134,99993.03872153757,0.1
154,577,198,132,100001.5831902377,0.1
153,593,209,141,100000.12704772066,0.1
153,558,200,126,99975.84112258047,0.1
161,589,200,133,99999.0889901134,0.1
158,576,204,136,100003.79855283412,0.1
150,580,204,136,99987.12451722613,0.1
147,561,197,128,99986.56941314175,0.1
153,565,194,135,99999.06638918049,0.1
163,575,193,132,100015.59345599188,0.1
151,556,194,126,100014.30589699332,0.1
158,578,195,128,100017.10529751936,0.1
159,576,190,130,99991.27676832383,0.1
160,599,208,140,100005.54015173877,0.1
151,557,196,128,99994.60801108304,0.1
147,573,203,131,100006.91636014708,0.1
153,569,200,128,99999.076627269,0.1
156,561,192,133,99981.45939737772,0.1
155,569,197,136,100005.68733547552,0.1
159,576,196,130,99979.22139954333,0.1
137,532,191,129,100023.47615911956,0.1
160,572,193,129,100027.06124922133,0.1
153,570,198,136,99993.48638466484,0.1
166,575,194,133,99999.50290576844,0.1
150,572,195,127,100000.7978950882,0.1
157,566,195,136,100003.67922688652,0.1
153,561,197,130,100005.91734185348,0.1
150,570,201,127,99983.463301106,0.1
163,612,213,128,99989.6955401921,0.1
150,573,205,124,100008.40861059033,0.1
153,566,196,125,100004.50025859047,0.1
146,575,208,140,99993.40160627395,0.1
156,584,205,136,99986.760773916,0.1
162,603,214,133,100003.63846936823,0.1
151,560,196,132,99995.8091489633,0.1
163,620,220,147,100009.84351723157,0.1
152,560,195,128,100010.65590620562,0.1
161,595,206,131,100007.0165443217,0.1
156,589,211,129,100003.20101182887,0.1
153,569,203,132,100002.8887840608,0.1
153,558,192,131,100008.82597762546,0.1
152,564,194,123,99992.7003479461,0.1
158,582,200,127,99984.08783617787,0.1
165,585,199,130,100005.95189264124,0.1
148,559,193,132,100002.73333791526,0.1
148,575,207,133,100002.9811228237,0.1
160,557,191,123,99998.67363429628,0.1
150,578,204,132,99977.4892345131,0.1
150,564,204,118,100028.9359255183,0.1
157,575,198,135,100027.42155211682,0.1
155,565,196,139,99994.89782037384,0.1
159,595,208,139,100008.33351155308,0.1
147,556,195,125,100000.88922126556,0.1
151,557,192,123,100002.53388613192,0.1
153,578,203,133,100003.4329240609,0.1
155,572,200,136,100010.73502839796,0.1
149,593,210,139,99993.30950521864,0.1
153,565,196,128,100007.15353657206,0.1
153,553,189,130,100007.07661668418,0.1
153,560,193,132,99974.51283279796,0.1
155,580,199,133,100014.6834047162,0.1
147,550,195,133,100006.57419413733,0.1
155,579,200,132,99994.17782735686,0.1
150,573,201,127,100000.47880106884,0.1
160,571,192,137,100005.12467821148,0.1
148,545,188,126,99997.15680791598,0.1
153,562,196,123,100005.25410236708,0.1
155,594,209,137,99979.49123874473,0.1
155,569,201,124,100002.1190857668,0.1
152,540,182,126,100011.10507879707,0.1
158,583,205,134,100007.5135433519,0.1
154,568,199,133,100002.1786714914,0.1
155,575,203,134,99992.1948296496,0.1
152,590,212,130,100000.70357907534,0.1
152,545,185,130,99988.13697153954,0.1
160,579,202,127,100001.20607091364,0.1
154,592,209,135,99998.2558538866,0.1
151,558,196,137,100004.9944186414,0.1
152,554,193,127,100013.88842499978,0.1
155,560,190,123,100008.5054199911,0.1
157,568,196,137,99991.68464116073,0.1
160,587,201,136,99990.32501987356,0.1
153,597,210,147,99991.34271502196,0.1
156,561,191,136,99991.2955045326,0.1
151,577,202,133,99989.6146581815,0.1
156,567,195,133,100019.91515249966,0.1
152,581,205,137,100012.99629182872,0.1
150,558,193,127,99994.0792739156,0.1
150,543,191,126,100000.49659369935,0.1
151,573,200,137,100024.78005442784,0.1
158,580,199,125,99982.21305272216,0.1
154,579,202,132,100003.95753126012,0.1
147,552,190,128,100020.03271757474,0.1
152,562,198,133,100001.4882323293,0.1
160,595,204,133,99994.4865833233,0.1
161,580,195,132,100012.69867927876,0.1
149,577,198,128,100022.60747651958,0.1
144,569,199,131,99998.17084221895,0.1
159,573,198,124,100011.9345552803,0.1
156,563,195,130,99990.406683224,0.1
161,563,187,122,100002.6396656463,0.1
153,583,203,131,100006.39033564828,0.1
143,556,196,132,99995.48348751382,0.1
150,597,209,141,99994.70269409678,0.1
156,590,201,135,100006.32917483736,0.1
157,564,197,133,100008.74996057362,0.1
159,580,201,140,99989.5063086783,0.1
142,562,202,127,99993.92648194009,0.1
146,559,196,125,100004.18137791497,0.1
157,561,195,125,99984.58220294544,0.1
163,588,202,138,99989.74805656236,0.1
157,592,208,133,100003.2597488787,0.1
154,578,208,135,100008.05144274305,0.1
160,577,198,133,100002.7373892724,0.1
152,581,205,127,99999.24059938778,0.1
148,568,199,126,100016.82478116151,0.1
149,554,196,124,100002.0218717073,0.1
155,591,207,141,99994.7203807723,0.1
156,568,203,131,99979.28735650648,0.1
151,571,199,127,100005.26165268372,0.1
151,595,211,130,99995.49716875148,0.1
153,580,203,135,99996.51246455974,0.1
154,570,200,130,99998.94381283772,0.1
166,598,203,142,99991.38265227736,0.1
152,583,205,129,100004.73135669008,0.1
152,554,192,136,99998.61118634562,0.1
157,579,202,142,100026.52139679444,0.1
159,586,204,138,99993.43752997032,0.1
146,555,196,130,100002.79561959948,0.1
153,590,204,129,99993.92284896655,0.1
157,573,198,137,100007.29813611518,0.1
159,557,194,126,99991.12812450412,0.1
156,551,188,127,100000.77327247018,0.1
155,563,191,128,100000.73416325892,0.1
152,573,200,131,100004.16026163477,0.1
154,571,193,130,99981.20799964789,0.1
159,573,196,131,100005.75458845578,0.1
151,578,203,137,100001.02062414362,0.1
152,575,205,125,100011.84303716553,0.1
157,582,198,139,99992.05156953326,0.1
148,557,192,127,99998.74096949048,0.1
165,605,214,135,99990.39653599718,0.1
153,572,197,139,99991.56086734252,0.1
152,583,203,122,100006.28341715604,0.1
145,543,188,125,100005.3721448786,0.1
158,555,190,125,99998.59629005128,0.1
149,571,200,138,100001.4164167283,0.1
149,579,203,141,100003.11968612696,0.1
155,570,195,130,100007.69085180994,0.1
148,576,202,125,100005.84285767964,0.1
153,591,213,137,100017.88592651927,0.1
158,564,193,128,99999.7536895675,0.1
151,576,203,140,100014.90289798572,0.1
150,579,202,126,99996.78922852148,0.1
145,558,197,128,100005.60806026384,0.1
158,577,199,131,100002.70785683003,0.1
152,583,204,138,100007.6666871144,0.1
156,587,202,135,100000.33348412324,0.1
151,577,201,137,100017.60572319831,0.1
157,579,200,122,99979.66414287244,0.1
152,588,207,133,100008.60236139584,0.1
154,588,209,133,100006.98168434492,0.1
145,565,195,129,100007.6821324472,0.1
150,585,211,133,100017.5179588354,0.1
156,565,194,133,100013.26070088608,0.1
160,577,197,132,99985.95099980917,0.1
158,588,211,145,100011.25136369569,0.1
146,558,195,128,99995.58930741264,0.1
163,588,199,135,100002.20224177492,0.1
159,547,180,130,100004.48111101962,0.1
161,575,197,129,99991.54909444266,0.1
143,551,195,132,99986.29570110411,0.1
156,583,204,133,100001.55500372338,0.1
154,580,202,128,100001.44509897004,0.1
